#,Zerpmon,Types,,White Move #1,Dmg,Type,ID,%,White Move #2,Dmg,Type,ID,%,Gold Move #1,Dmg,Type,ID,%,Gold Move #2,Dmg,Type,ID,%,Purple Move,Stars,ID,%,Purple Move #2,Stars,ID,%,Blue Move,ID,%,Miss,ID,%,NFToken ID,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,Pyrate,Fire,Undead,Fire Ball,80,Fire,#418,17.00%,Undead Wail,50,Undead,#359,9.00%,Flame Whirlwind,70,Fire,#45,15.00%,Talon Tornado,85,Flying,#190,18.00%,Pheonix Fury,****,#50,7.00%,Feathered Fling,****,#194,14.00%,,,,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E549986260000018B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,Forrase,Grass,Undead,Photosynthesis Flare,120,Grass,#78,14.00%,Nightshade Strike,100,Undead,#363,18.00%,Leaf Tornado,70,Grass,#81,16.00%,Noxious Eruption,85,Poison,#154,15.00%,Deathly Curse,**,#372,9.00%,Death's Dominion,****,#374,7.00%,,,,Miss,#1,21.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E6B7F57270000018C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
351,Aquake,Water,Undead,Vortex Tsunami,125,Water,#399,13.00%,Corpse Explosion,80,Undead,#361,18.00%,Wraith Whip,70,Undead,#369,17.00%,Extreme Speed,85,Normal,#28,15.00%,Aqua Veil,***,#67,10.00%,Bubble Barrier,**,#66,9.00%,,,,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E826528280000018D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,Cosmeow,Cosmic,,Starry Nightfall,100,Cosmic,#346,12.00%,Starlight Burst,80,Cosmic,#435,15.00%,Snuggle Tackle,70,Normal,#27,19.00%,Psychic Surge,55,Psychic,#206,10.00%,Taunt and Tease,****,#32,15.00%,Cosmic Radiation,***,#355,11.00%,,,,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E994AF9290000018E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
353,Purrfade,Cosmic,Dark,Black Hole Implosion,120,Cosmic,#347,18.00%,Dark Void Vortex,100,Dark,#292,14.00%,Solar Storm,70,Cosmic,#351,15.00%,Snuggle Tackle,70,Normal,#27,16.00%,Cosmic Radiation,***,#355,8.00%,Aurora Borealis,****,#356,6.00%,Illusion,#392,5.00%,Miss,#1,18.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB030CA2A0000018F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,Ghoulice,Ice,Undead,Hail Scatter,80,Ice,#422,18.00%,Skeletal Strike,50,Undead,#360,8.00%,Wraith Whip,70,Undead,#369,14.00%,Hailstorm Fury,70,Ice,#117,16.00%,Freeze Ray,**,#120,10.00%,Blizzard Cataclysm,****,#122,14.00%,Block,#394,10.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC7169B2B00000190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
355,Cruelice,Ice,Undead,Frozen Tundra,125,Ice,#402,14.00%,Giga Slam,100,Normal,#21,15.00%,Hailstorm Fury,70,Ice,#117,15.00%,Wraith Whip,70,Undead,#369,17.00%,Necromancer's Grasp,***,#373,12.00%,Icy Wind,*,#119,11.00%,,,,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EDDFC6C2C00000191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,Icelord,Ice,Undead,Frozen Tundra,125,Ice,#402,18.00%,Banshee Blast,120,Ghost,#257,14.00%,Ghoulish Grab,40,Undead,#367,17.00%,Deathly Dismemberment,85,Undead,#370,15.00%,Death's Dominion,****,#374,10.00%,Icy Wind,*,#119,7.00%,,,,Miss,#1,19.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF4E23D2D00000192,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69420,Mr. Meme,Cosmic,Fairy,Glittering Sweep,80,Fairy,#326,17.00%,Interdimensional Rift,80,Cosmic,#343,12.00%,Interstellar Impact,85,Cosmic,#352,14.00%,Smack Down,70,Fighting,#135,10.00%,Aurora Borealis,****,#356,14.00%,Shimmering Symphony,****,#338,7.00%,Decoy,#384,12.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF6BC89EA0000014F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100001,Mussop,Normal,,Flurry of Blows,90,Normal,#18,18.00%,Dive Bomb,100,Flying,#184,13.00%,Quick Attack,40,Normal,#25,18.00%,Close Combat,85,Fighting,#136,12.00%,Taunt and Tease,****,#32,15.00%,Screech,***,#31,8.00%,,,,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9808B6B80000001D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100002,Parrous,Flying,,Hurricane,100,Flying,#183,14.00%,Radiant Ray,100,Fairy,#328,16.00%,Whirlwind Whack,70,Flying,#189,7.00%,Heavenly Hurricane,85,Fairy,#334,10.00%,Brave Bird,***,#193,12.00%,Feathered Fling,****,#194,13.00%,Evade,#375,14.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E12C5D5A70000000C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100003,Botto,Steel,,Metallic Rush,80,Steel,#308,12.00%,Last Resort,120,Normal,#24,19.00%,Omega Steel Strike,85,Steel,#316,8.00%,Close Combat,85,Fighting,#136,9.00%,Screech,***,#31,12.00%,Metallic Harden,***,#319,13.00%,Protect,#377,11.00%,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E29ABA6A80000000D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100004,Styleep,Psychic,,Zen Headbutt,80,Psychic,#200,7.00%,Reality Bend,125,Psychic,#406,17.00%,Psychic Surge,55,Psychic,#206,10.00%,Interstellar Impact,85,Cosmic,#352,15.00%,Mind Control,***,#211,15.00%,Thought Scramble,****,#212,13.00%,Mirage,#383,10.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E409177A90000000E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100005,Minkiboo,Ground,Psychic,Sandblast,50,Ground,#162,6.00%,Mystic Moonbeam,120,Fairy,#329,11.00%,Aura Sphere Blast,70,Psychic,#207,22.00%,Digging Strike,55,Ground,#170,16.00%,Sand Pit Trap,***,#175,12.00%,Sandstorm Shield,****,#176,13.00%,Burrow,#385,10.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E7D6E4C3D000000A2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100006,Cornape,Normal,,Suplex Slam,80,Fighting,#127,10.00%,Dragon Kick,120,Fighting,#131,21.00%,Cross Chop,55,Fighting,#134,9.00%,Flurry of Blows,90,Normal,#18,16.00%,Taunt and Tease,****,#32,13.00%,Dreamy Haze,*,#335,12.00%,Dodge,#376,3.00%,Miss,#1,16.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E577748AA0000000F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100007,Cuppy,Water,,Surf Strike,50,Water,#54,9.00%,Poison Spike,80,Poison,#424,13.00%,Water Whip,55,Water,#62,20.00%,Close Combat,85,Fighting,#136,6.00%,Bubble Barrier,**,#66,15.00%,Briny Blast,****,#68,24.00%,Dive,#387,1.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E6E5D19AB00000010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100008,Purrf,Fairy,,Angelic Annihilation,120,Fairy,#330,9.00%,Piercing Sparkle,125,Fairy,#413,15.00%,Pixie Power,40,Fairy,#331,11.00%,Solar Storm,70,Cosmic,#351,16.00%,Shimmering Symphony,****,#338,18.00%,Lullaby,**,#30,6.00%,Mirage,#383,11.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E8542EAAC00000011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100009,Pawz,Normal,,Ground Pound,30,Ground,#160,12.00%,Midnight Maul,80,Dark,#289,18.00%,Geode Grenade,85,Rock,#244,12.00%,Extreme Speed,85,Normal,#28,13.00%,Mind Control,***,#211,10.00%,Taunt and Tease,****,#32,16.00%,Dodge,#376,6.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9C28BBAD00000012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100010,Xen,Ghost,Psychic,Psyshock Slam,100,Psychic,#202,20.00%,Galactic Singularity,120,Cosmic,#348,22.00%,Aura Sphere Blast,70,Psychic,#207,13.00%,Interstellar Impact,85,Cosmic,#352,6.00%,Soul Drain,***,#265,7.00%,Aurora Borealis,****,#356,8.00%,Shadow Swap,#382,11.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EB30E8CAE00000013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100011,Dropp-A,Flying,Steel,Dive Bomb,100,Flying,#184,15.00%,Metal Fang,100,Steel,#309,15.00%,Steel Swipe,55,Steel,#314,9.00%,Crawler Clobber,85,Bug,#226,16.00%,Iron Defense,**,#318,9.00%,Metallic Harden,***,#319,14.00%,Evade,#375,10.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC9F45DAF00000014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100012,Mushy,Poison,,Venoshock,120,Poison,#150,21.00%,Hyperspace Punch,120,Psychic,#204,17.00%,Poisonous Puddle,40,Poison,#151,11.00%,Noxious Eruption,85,Poison,#154,9.00%,Acid Rain,***,#157,8.00%,Venemous Vortex,****,#158,9.00%,Withdraw,#379,14.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EE0DA2EB000000015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100013,Hadaboi,Fire,,Inferno Blitz,80,Fire,#37,13.00%,Fireball Storm,120,Fire,#42,30.00%,Searing Strike,55,Fire,#44,15.00%,Close Combat,85,Fighting,#136,5.00%,Molten Maelstrom,***,#49,16.00%,,,,0.00%,Evade,#375,11.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EAEEE87B90000001E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100015,Rex,Normal,Steel,Metal Fang,100,Steel,#309,20.00%,Metallic Rush,80,Steel,#308,20.00%,Extreme Speed,85,Normal,#28,16.00%,Omega Steel Strike,85,Steel,#316,11.00%,Lullaby,**,#30,13.00%,Rust,*,#317,5.00%,Burrow,#385,4.00%,Miss,#1,11.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0EA5D0B200000017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100016,Yonioid,Normal,Psychic,Hyperspace Punch,120,Psychic,#204,14.00%,Cosmic Ray Beam,100,Cosmic,#345,18.00%,Psychic Surge,55,Psychic,#206,12.00%,Telepathic Tempest,85,Psychic,#208,23.00%,Telekinetic Shield,**,#210,8.00%,Cosmic Radiation,***,#355,7.00%,Riftwalk,#381,8.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E258BA1B300000018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100017,Blokboi,Dark,,Darkness Plunge,125,Dark,#411,18.00%,Dragon Kick,120,Fighting,#131,24.00%,Obilivion Orb,70,Dark,#297,8.00%,Deathly Dismemberment,85,Undead,#370,8.00%,Gravel Grind,*,#245,9.00%,Taunt and Tease,****,#32,7.00%,Dodge,#376,13.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3C7172B400000019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100018,Peepo,Ground,Water,Mystic Moonbeam,120,Fairy,#329,20.00%,Telepathic Tempest,85,Psychic,#208,15.00%,Drenching Downpour,85,Water,#64,8.00%,Heavenly Hurricane,85,Fairy,#334,10.00%,Briny Blast,****,#68,12.00%,Thought Scramble,****,#212,7.00%,Dive,#387,14.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E535743B50000001A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100019,Subzeroge,Dark,Ice,Subzero Slash,100,Ice,#112,23.00%,Bone Breaker,100,Fighting,#129,23.00%,Umbral Uppercut,40,Dark,#295,15.00%,Extreme Speed,85,Normal,#28,7.00%,Dark Whispers,**,#300,5.00%,Blizzard Cataclysm,****,#122,9.00%,Leap,#380,8.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E6A3D14B60000001B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100020,Eaglord,Flying,,Soaring Strike,80,Flying,#182,16.00%,Dive Bomb,100,Flying,#184,19.00%,Whirlwind Whack,70,Flying,#189,17.00%,Flutter Fury,70,Fairy,#333,10.00%,Brave Bird,***,#193,9.00%,Feathered Fling,****,#194,7.00%,Evade,#375,10.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E8122E5B70000001C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100021,Fortuna,Water,,Whirlpool Vortex,120,Water,#60,20.00%,Winter's Wrath,120,Ice,#113,14.00%,Water Whip,55,Water,#62,19.00%,Smack Down,70,Fighting,#135,15.00%,Seafoam Shield,*,#65,5.00%,Briny Blast,****,#68,6.00%,Dive,#387,8.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E9874223300000098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100022,Agent Z,Dark,,Dark Energy Blast,100,Dark,#291,11.00%,Fatal Sneak Attack,125,Fighting,#395,13.00%,Eternal Nightfall,85,Dark,#298,10.00%,Extreme Speed,85,Normal,#28,13.00%,Demonic Dread,***,#301,20.00%,Confuse Ray,*,#29,11.00%,Evade,#375,12.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EAF59F33400000099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100023,Punkony,Fairy,Flying,Mystic Moonbeam,120,Fairy,#329,24.00%,Twinkle Tackle,80,Fairy,#325,18.00%,Cyclone Kick,55,Flying,#188,15.00%,Extreme Speed,85,Normal,#28,12.00%,Charm Beam,**,#336,5.00%,Shimmering Symphony,****,#338,5.00%,Evade,#375,8.00%,Miss,#1,13.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EC63FC4350000009A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100024,Keggo,Normal,Undead,Skeletal Strike,50,Undead,#360,8.00%,Corpse Explosion,80,Undead,#361,14.00%,Deathly Dismemberment,85,Undead,#370,20.00%,Eternal Nightfall,85,Dark,#298,15.00%,Deathly Curse,**,#372,11.00%,Ghostly Possession,****,#266,9.00%,Dodge,#376,11.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EDD2595360000009B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100025,Shillord,Poison,Undead,Corrosive Comet,120,Poison,#149,19.00%,Undead Apocalypse,120,Undead,#366,17.00%,Venom Pounce,70,Poison,#153,10.00%,Smack Down,70,Fighting,#135,12.00%,Venemous Vortex,****,#158,7.00%,Molten Maelstrom,***,#49,8.00%,Dodge,#376,13.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EF40B66370000009C,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100026,Cthulu,Cosmic,Psychic,Galactic Singularity,120,Cosmic,#348,17.00%,Nightshade Strike,100,Undead,#363,15.00%,Aura Sphere Blast,70,Psychic,#207,10.00%,Aura Sphere Blast,70,Psychic,#207,14.00%,Thought Scramble,****,#212,10.00%,Aurora Borealis,****,#356,9.00%,Illusion,#392,11.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0AF137380000009D,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100027,Hootell,Flying,Ground,Hurricane,100,Flying,#183,20.00%,Mental Shockwave,100,Psychic,#201,14.00%,Terra Tackle,40,Ground,#169,16.00%,Talon Tornado,85,Flying,#190,23.00%,Sand Pit Trap,***,#175,5.00%,Feathered Fling,****,#194,5.00%,Evade,#375,3.00%,Miss,#1,14.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E21D708390000009E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100028,Munkeee,Normal,,Starry Nightfall,100,Cosmic,#346,15.00%,Head Kick,70,Normal,#13,8.00%,Aurora Blast,55,Cosmic,#350,6.00%,Close Combat,85,Fighting,#136,11.00%,Charm Beam,**,#336,15.00%,Thought Scramble,****,#212,21.00%,Backflip,#378,12.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E38BCD93A0000009F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100029,XSTIKMAN,Cosmic,,Interdimensional Rift,80,Cosmic,#343,10.00%,Ethereal Blast,80,Ghost,#254,6.00%,Solar Storm,70,Cosmic,#351,15.00%,Dimensional Shredder,85,Dragon,#280,20.00%,Space Time Warp,**,#354,11.00%,Aurora Borealis,****,#356,16.00%,Decoy,#384,12.00%,Miss,#1,10.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7EEFEB6142000000A7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100030,Cofftea,Ghost,Normal,Ghastly Grapple,100,Ghost,#256,20.00%,Flame Cannon,100,Fire,#39,15.00%,Night Terror,70,Ghost,#261,8.00%,Extreme Speed,85,Normal,#28,7.00%,Draining Kiss,***,#337,15.00%,Taunt and Tease,****,#32,12.00%,Mirage,#383,11.00%,Miss,#1,12.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E4FA2AA3B000000A0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100031,Weslord,Water,Cosmic,Vortex Tsunami,125,Water,#399,18.00%,Starlight Burst,80,Cosmic,#435,17.00%,Aurora Blast,55,Cosmic,#350,15.00%,Crystal Crush,85,Ice,#118,12.00%,Briny Blast,****,#68,11.00%,Aurora Borealis,****,#356,7.00%,,,,Miss,#1,20.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E0BC80E2E00000193,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100032,Junk-E,Steel,,Metallic Rush,80,Steel,#308,16.00%,Absolute Iron,125,Steel,#412,17.00%,Extreme Speed,85,Normal,#28,21.00%,Tremor Shake,70,Ground,#171,15.00%,Steel Plague,****,#320,6.00%,Rust,*,#317,4.00%,,,,Miss,#1,21.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E22ADDF2F00000194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100033,Foo,Steel,,Metal Fang,100,Steel,#309,14.00%,Bone Breaker,100,Fighting,#129,16.00%,Extreme Speed,85,Normal,#28,17.00%,Omega Steel Strike,85,Steel,#316,16.00%,Metallic Harden,***,#319,8.00%,Courageous Roar,**,#138,8.00%,,,,Miss,#1,21.00%,0008138874D997D20619837CF3C7E1050A785E9F9AC53D7E3993B03000000195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
